archs4_sample_index	geo_accession	series_id	title	source_name_ch1	characteristics_ch1	library_strategy	library_source	organism_ch1	singlecellprobability	leakage_excluded	matches_liver	matches_kidney	matches_skin	matches_skeletal_muscle	matches_thymus	matches_spleen	matches_lung	matches_retina
5732	GSM1255495	GSE51933	FAPs NT1	skeletal muscle	strain: C57Bl6 mdx,cell type: Sca1+a7int-cd45-cd31-ter119- sorted cells,agent: none	RNA-Seq	transcriptomic	Mus musculus	0.023910772908623406	False	False	False	False	True	False	False	False	False
5733	GSM1255496	GSE51933	FAPs NT2	skeletal muscle	strain: C57Bl6 mdx,cell type: Sca1+a7int-cd45-cd31-ter119- sorted cells,agent: none	RNA-Seq	transcriptomic	Mus musculus	0.07864246141267414	False	False	False	False	True	False	False	False	False
5734	GSM1255497	GSE51933	FAPs TSA1	skeletal muscle	strain: C57Bl6 mdx,cell type: Sca1+a7int-cd45-cd31-ter119- sorted cells,agent: Trichostatin A, TSA (0.6 mg/Kg/day)	RNA-Seq	transcriptomic	Mus musculus	0.14076612780227074	False	False	False	False	True	False	False	False	False
5735	GSM1255498	GSE51933	FAPs TSA2	skeletal muscle	strain: C57Bl6 mdx,cell type: Sca1+a7int-cd45-cd31-ter119- sorted cells,agent: Trichostatin A, TSA (0.6 mg/Kg/day)	RNA-Seq	transcriptomic	Mus musculus	0.16995357211413675	False	False	False	False	True	False	False	False	False
49805	GSM2045575	GSE77178	O(-Ex) replicate 1	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.05608270975615035	False	False	False	False	True	False	False	False	False
49806	GSM2045576	GSE77178	O(-Ex) replicate 2	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.06546833914197574	False	False	False	False	True	False	False	False	False
49807	GSM2045577	GSE77178	O(-Ex) replicate 3	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.0822095506242981	False	False	False	False	True	False	False	False	False
49808	GSM2045578	GSE77178	O(-Ex) replicate 4	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.08775734991120085	False	False	False	False	True	False	False	False	False
49809	GSM2045579	GSE77178	O(-Ex) replicate 5	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.04073596898442552	False	False	False	False	True	False	False	False	False
49810	GSM2045580	GSE77178	O(-Ex) replicate 6	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.04569792508400637	False	False	False	False	True	False	False	False	False
49811	GSM2045581	GSE77178	O(-Ex) replicate 7	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.042402096919785526	False	False	False	False	True	False	False	False	False
49812	GSM2045582	GSE77178	O(+Ex) replicate 1	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.044382637473491096	False	False	False	False	True	False	False	False	False
49813	GSM2045583	GSE77178	O(+Ex) replicate 2	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.0648179872501607	False	False	False	False	True	False	False	False	False
49814	GSM2045584	GSE77178	O(+Ex) replicate 3	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.052325218607474626	False	False	False	False	True	False	False	False	False
49815	GSM2045585	GSE77178	O(+Ex) replicate 4	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.039003851763151645	False	False	False	False	True	False	False	False	False
49816	GSM2045586	GSE77178	O(+Ex) replicate 5	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 18 months,activity: Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.05418493657405481	False	False	False	False	True	False	False	False	False
49817	GSM2045587	GSE77178	Y(-Ex) replicate 1	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 3 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.09999595327314026	False	False	False	False	True	False	False	False	False
49818	GSM2045588	GSE77178	Y(-Ex) replicate 2	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 3 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	True	False	False	False	False
49819	GSM2045589	GSE77178	Y(-Ex) replicate 3	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 3 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.04535259262219195	False	False	False	False	True	False	False	False	False
49820	GSM2045590	GSE77178	Y(-Ex) replicate 4	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 3 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.020032701601610876	False	False	False	False	True	False	False	False	False
49821	GSM2045591	GSE77178	Y(-Ex) replicate 5	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 3 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.04569792508400637	False	False	False	False	True	False	False	False	False
49822	GSM2045592	GSE77178	Y(-Ex) replicate 6	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 3 months,activity: No Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.040225994661800706	False	False	False	False	True	False	False	False	False
49823	GSM2045593	GSE77178	Y(+Ex) replicate 1	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 3 months,activity: Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.02340091710332323	False	False	False	False	True	False	False	False	False
49824	GSM2045594	GSE77178	Y(+Ex) replicate 2	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 3 months,activity: Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.021548723889336114	False	False	False	False	True	False	False	False	False
49825	GSM2045595	GSE77178	Y(+Ex) replicate 3	Skeletal muscle stem cells	strain: C56BL/6,gender: male,age: 3 months,activity: Exercise,ccnd1: WT	RNA-Seq	transcriptomic	Mus musculus	0.026228767665718456	False	False	False	False	True	False	False	False	False
57504	GSM2101251	GSE79696	WT_rest_ZT10_rep1_RNAseq	quadriceps muscle	strain: C57B/6,age: 4-months old,gender: male,genotype/variation: HDAC3 Wild-type	RNA-Seq	transcriptomic	Mus musculus	0.005260910061896075	False	False	False	False	True	False	False	False	False
57505	GSM2101252	GSE79696	WT_rest_ZT10_rep2_RNAseq	quadriceps muscle	strain: C57B/6,age: 4-months old,gender: male,genotype/variation: HDAC3 Wild-type	RNA-Seq	transcriptomic	Mus musculus	0.005115641855628595	False	False	False	False	True	False	False	False	False
57506	GSM2101253	GSE79696	WT_rest_ZT10_rep3_RNAseq	quadriceps muscle	strain: C57B/6,age: 4-months old,gender: male,genotype/variation: HDAC3 Wild-type	RNA-Seq	transcriptomic	Mus musculus	0.005024200684208681	False	False	False	False	True	False	False	False	False
57507	GSM2101254	GSE79696	HDAC3-KO_rest_ZT10_rep1_RNAseq	quadriceps muscle	strain: C57B/6,age: 4-months old,gender: male,genotype/variation: HDAC3 Knock-out	RNA-Seq	transcriptomic	Mus musculus	0.0019907474046554005	False	False	False	False	True	False	False	False	False
57508	GSM2101255	GSE79696	HDAC3-KO_rest_ZT10_rep2_RNAseq	quadriceps muscle	strain: C57B/6,age: 4-months old,gender: male,genotype/variation: HDAC3 Knock-out	RNA-Seq	transcriptomic	Mus musculus	0.005258752931588009	False	False	False	False	True	False	False	False	False
57509	GSM2101256	GSE79696	HDAC3-KO_rest_ZT10_rep3_RNAseq	quadriceps muscle	strain: C57B/6,age: 4-months old,gender: male,genotype/variation: HDAC3 Knock-out	RNA-Seq	transcriptomic	Mus musculus	0.001973696949727812	False	False	False	False	True	False	False	False	False
89554	GSM2359422	GSE89136	myoblast_wt_1	skeletal muscle from wild type	strain/background: mixed,cell type: primary myoblast,genotype/variation: wild type	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	True	False	False	False	False
89555	GSM2359423	GSE89136	myoblast_wt_2	skeletal muscle from wild type	strain/background: mixed,cell type: primary myoblast,genotype/variation: wild type	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	True	False	False	False	False
89556	GSM2359426	GSE89136	myotube_wt_1	skeletal muscle from wild type	strain/background: mixed,cell type: 24-hour differentiated myotube,genotype/variation: wild type	RNA-Seq	transcriptomic	Mus musculus	0.01000900334411678	False	False	False	False	True	False	False	False	False
89557	GSM2359427	GSE89136	myotube_wt_2	skeletal muscle from wild type	strain/background: mixed,cell type: 24-hour differentiated myotube,genotype/variation: wild type	RNA-Seq	transcriptomic	Mus musculus	0.00878689753880082	False	False	False	False	True	False	False	False	False
89558	GSM2359428	GSE89136	myotube_wt_3	skeletal muscle from wild type	strain/background: mixed,cell type: 24-hour differentiated myotube,genotype/variation: wild type	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	True	False	False	False	False
89559	GSM2359431	GSE89136	myoblast_dicr_1	skeletal muscle from dICR/dICR	strain/background: mixed,cell type: primary myoblast,genotype/variation: dICR/dICR	RNA-Seq	transcriptomic	Mus musculus	0.009589693848632825	False	False	False	False	True	False	False	False	False
89560	GSM2359432	GSE89136	myoblast_dicr_2	skeletal muscle from dICR/dICR	strain/background: mixed,cell type: primary myoblast,genotype/variation: dICR/dICR	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	True	False	False	False	False
93365	GSM2385783	GSE89633	FAP_DKO rep 1	quadriceps, tibialis anterior and gastrocnemius	cell type: FAP,condition: DKO	RNA-Seq	transcriptomic	Mus musculus	0.011977569455518781	False	False	False	False	True	False	False	False	False
93366	GSM2385784	GSE89633	FAP_WT rep 1	quadriceps, tibialis anterior and gastrocnemius	cell type: FAP,condition: WT	RNA-Seq	transcriptomic	Mus musculus	0.017280896851670533	False	False	False	False	True	False	False	False	False
93367	GSM2385785	GSE89633	Misc_DKO rep 1	quadriceps, tibialis anterior and gastrocnemius	cell type: MISC,condition: DKO	RNA-Seq	transcriptomic	Mus musculus	0.013453731230588437	False	False	False	False	True	False	False	False	False
93368	GSM2385786	GSE89633	Misc_WT rep 1	quadriceps, tibialis anterior and gastrocnemius	cell type: MISC,condition: WT	RNA-Seq	transcriptomic	Mus musculus	0.015810226490461533	False	False	False	False	True	False	False	False	False
93369	GSM2385787	GSE89633	FAP_DKO rep 2	quadriceps, tibialis anterior and gastrocnemius	cell type: FAP,condition: DKO	RNA-Seq	transcriptomic	Mus musculus	0.02436630659410454	False	False	False	False	True	False	False	False	False
93370	GSM2385788	GSE89633	FAP_WT rep 2	quadriceps, tibialis anterior and gastrocnemius	cell type: FAP,condition: WT	RNA-Seq	transcriptomic	Mus musculus	0.014030688236343377	False	False	False	False	True	False	False	False	False
93371	GSM2385789	GSE89633	SMP_DKO rep 1	quadriceps, tibialis anterior and gastrocnemius	cell type: SMP,condition: DKO	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	True	False	False	False	False
93372	GSM2385790	GSE89633	Misc_DKO rep 2	quadriceps, tibialis anterior and gastrocnemius	cell type: MISC,condition: DKO	RNA-Seq	transcriptomic	Mus musculus	0.054570520050301094	False	False	False	False	True	False	False	False	False
93373	GSM2385791	GSE89633	Misc_WT rep 2	quadriceps, tibialis anterior and gastrocnemius	cell type: MISC,condition: WT	RNA-Seq	transcriptomic	Mus musculus	0.014516514719792558	False	False	False	False	True	False	False	False	False
93374	GSM2385792	GSE89633	FAP_DKO rep 3	quadriceps, tibialis anterior and gastrocnemius	cell type: FAP,condition: DKO	RNA-Seq	transcriptomic	Mus musculus	0.017770619095576534	False	False	False	False	True	False	False	False	False
93375	GSM2385793	GSE89633	FAP_WT rep 3	quadriceps, tibialis anterior and gastrocnemius	cell type: FAP,condition: WT	RNA-Seq	transcriptomic	Mus musculus	0.018379618528928245	False	False	False	False	True	False	False	False	False
93376	GSM2385794	GSE89633	SMP_WT rep 1	quadriceps, tibialis anterior and gastrocnemius	cell type: SMP,condition: WT	RNA-Seq	transcriptomic	Mus musculus	0.03257529634487752	False	False	False	False	True	False	False	False	False
93377	GSM2385795	GSE89633	Misc_DKO rep 3	quadriceps, tibialis anterior and gastrocnemius	cell type: MISC,condition: DKO	RNA-Seq	transcriptomic	Mus musculus	0.05778117376856802	False	False	False	False	True	False	False	False	False
93378	GSM2385796	GSE89633	Misc_WT rep 3	quadriceps, tibialis anterior and gastrocnemius	cell type: MISC,condition: WT	RNA-Seq	transcriptomic	Mus musculus	0.010062056530613518	False	False	False	False	True	False	False	False	False
93379	GSM2385797	GSE89633	FAP_DKO rep 4	quadriceps, tibialis anterior and gastrocnemius	cell type: FAP,condition: DKO	RNA-Seq	transcriptomic	Mus musculus	0.05782574510676223	False	False	False	False	True	False	False	False	False
93380	GSM2385798	GSE89633	FAP_WT rep 4	quadriceps, tibialis anterior and gastrocnemius	cell type: FAP,condition: WT	RNA-Seq	transcriptomic	Mus musculus	0.006968428886752978	False	False	False	False	True	False	False	False	False
93381	GSM2385799	GSE89633	SMP_DKO rep 2	quadriceps, tibialis anterior and gastrocnemius	cell type: SMP,condition: DKO	RNA-Seq	transcriptomic	Mus musculus	0.0008324669204934394	False	False	False	False	True	False	False	False	False
93382	GSM2385800	GSE89633	SMP_WT rep 2	quadriceps, tibialis anterior and gastrocnemius	cell type: SMP,condition: WT	RNA-Seq	transcriptomic	Mus musculus	0.017846252012304244	False	False	False	False	True	False	False	False	False
93383	GSM2385801	GSE89633	Misc_DKO rep 4	quadriceps, tibialis anterior and gastrocnemius	cell type: MISC,condition: DKO	RNA-Seq	transcriptomic	Mus musculus	0.052716749667422354	False	False	False	False	True	False	False	False	False
93384	GSM2385802	GSE89633	Misc_WT rep 4	quadriceps, tibialis anterior and gastrocnemius	cell type: MISC,condition: WT	RNA-Seq	transcriptomic	Mus musculus	0.010831446505130448	False	False	False	False	True	False	False	False	False
158375	GSM2685433	GSE100505	GAS1	Gastrocnemius	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.005190948141830286	False	False	False	False	True	False	False	False	False
158376	GSM2685434	GSE100505	GAS2	Gastrocnemius	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.005992371915057252	False	False	False	False	True	False	False	False	False
158377	GSM2685435	GSE100505	GAS3	Gastrocnemius	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.004540456832508787	False	False	False	False	True	False	False	False	False
158378	GSM2685436	GSE100505	GAS4	Gastrocnemius	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.0047174094690036385	False	False	False	False	True	False	False	False	False
158379	GSM2685437	GSE100505	GAS5	Gastrocnemius	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.004540456832508787	False	False	False	False	True	False	False	False	False
158380	GSM2685438	GSE100505	GAS6	Gastrocnemius	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.005352808542405066	False	False	False	False	True	False	False	False	False
158411	GSM2685469	GSE100505	SOL1	Soleus	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.005304977015824727	False	False	False	False	True	False	False	False	False
158412	GSM2685470	GSE100505	SOL2	Soleus	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.005304977015824727	False	False	False	False	True	False	False	False	False
158413	GSM2685471	GSE100505	SOL3	Soleus	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.00584509653984708	False	False	False	False	True	False	False	False	False
158414	GSM2685472	GSE100505	SOL4	Soleus	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.006839845267132549	False	False	False	False	True	False	False	False	False
158415	GSM2685473	GSE100505	SOL5	Soleus	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.005352808542405066	False	False	False	False	True	False	False	False	False
158416	GSM2685474	GSE100505	SOL6	Soleus	strain: C57/B6,Sex: male	RNA-Seq	transcriptomic	Mus musculus	0.0056123308438776704	False	False	False	False	True	False	False	False	False
165746	GSM2719031	GSE101930	skeletal muscle PDGFRalpha cells 1	Mouse skeletal muscle PDGFRalpha cells	cell type: skeletal muscle PDGFRalpha cells,sample: 1,color: maroon	RNA-Seq	transcriptomic	Mus musculus	0.03564477634823855	False	False	False	False	True	False	False	False	False
165747	GSM2719032	GSE101930	skeletal muscle PDGFRalpha cells 2	Mouse skeletal muscle PDGFRalpha cells	cell type: skeletal muscle PDGFRalpha cells,sample: 2,color: maroon	RNA-Seq	transcriptomic	Mus musculus	0.12936555749353026	False	False	False	False	True	False	False	False	False
165748	GSM2719033	GSE101930	skeletal muscle PDGFRalpha cells 3	Mouse skeletal muscle PDGFRalpha cells	cell type: skeletal muscle PDGFRalpha cells,sample: 3,color: maroon	RNA-Seq	transcriptomic	Mus musculus	0.008320009048099567	False	False	False	False	True	False	False	False	False
165749	GSM2719034	GSE101930	skeletal muscle PDGFRalpha cells 4	Mouse skeletal muscle PDGFRalpha cells	cell type: skeletal muscle PDGFRalpha cells,sample: 4,color: maroon	RNA-Seq	transcriptomic	Mus musculus	0.025176605533484955	False	False	False	False	True	False	False	False	False
170644	GSM2756388	GSE103162,GSE103164	T3_with_PFA_Control_a	Skeletal muscle stem cells (satellite cells)	muscle stem cells manipulation: Standard MuSCs isolation; post-isolation fixed MuSCs.,strain: C57BL/6	RNA-Seq	transcriptomic	Mus musculus	0.14814721344999443	False	False	False	False	True	False	False	False	False
170645	GSM2756389	GSE103162,GSE103164	T3_with_PFA_Control_b	Skeletal muscle stem cells (satellite cells)	muscle stem cells manipulation: Standard MuSCs isolation; post-isolation fixed MuSCs.,strain: C57BL/6	RNA-Seq	transcriptomic	Mus musculus	0.12394544370210493	False	False	False	False	True	False	False	False	False
170646	GSM2756390	GSE103162,GSE103164	T3_with_PFA_Control_c	Skeletal muscle stem cells (satellite cells)	muscle stem cells manipulation: Standard MuSCs isolation; post-isolation fixed MuSCs.,strain: C57BL/6	RNA-Seq	transcriptomic	Mus musculus	0.0354338611074079	False	False	False	False	True	False	False	False	False
170647	GSM2756391	GSE103162,GSE103164	T3_no_PFA_Control_a	Skeletal muscle stem cells (satellite cells)	muscle stem cells manipulation: Standard MuSCs isolation, no fixation.,strain: C57BL/6	RNA-Seq	transcriptomic	Mus musculus	0.0849250640768212	False	False	False	False	True	False	False	False	False
170648	GSM2756392	GSE103162,GSE103164	T3_no_PFA_Control_b	Skeletal muscle stem cells (satellite cells)	muscle stem cells manipulation: Standard MuSCs isolation, no fixation.,strain: C57BL/6	RNA-Seq	transcriptomic	Mus musculus	0.08287288177029356	False	False	False	False	True	False	False	False	False
170649	GSM2756393	GSE103162,GSE103164	T3_no_PFA_Control_c	Skeletal muscle stem cells (satellite cells)	muscle stem cells manipulation: Standard MuSCs isolation, no fixation.,strain: C57BL/6	RNA-Seq	transcriptomic	Mus musculus	0.055692758657794876	False	False	False	False	True	False	False	False	False
174236	GSM2769623	GSE97399	Fix_1	Skeletal muscle stem cells	4tu labeling: no 4tU labeling,transcription inhibition: no Î±-amanitin treatment,in vivo fixation: mouse perfused with 1% paraformaldehyde, followed by FACS isolation of MuSCs	RNA-Seq	transcriptomic	Mus musculus	0.02232908575684291	False	False	False	False	True	False	False	False	False
174237	GSM2769624	GSE97399	Fix_3	Skeletal muscle stem cells	4tu labeling: no 4tU labeling,transcription inhibition: no Î±-amanitin treatment,in vivo fixation: mouse perfused with 1% paraformaldehyde, followed by FACS isolation of MuSCs	RNA-Seq	transcriptomic	Mus musculus	0.03106184714715991	False	False	False	False	True	False	False	False	False
174238	GSM2769625	GSE97399	Fix_4	Skeletal muscle stem cells	4tu labeling: no 4tU labeling,transcription inhibition: no Î±-amanitin treatment,in vivo fixation: mouse perfused with 1% paraformaldehyde, followed by FACS isolation of MuSCs	RNA-Seq	transcriptomic	Mus musculus	0.14358298667770317	False	False	False	False	True	False	False	False	False
174239	GSM2769626	GSE97399	Fix_5	Skeletal muscle stem cells	4tu labeling: no 4tU labeling,transcription inhibition: no Î±-amanitin treatment,in vivo fixation: mouse perfused with 1% paraformaldehyde, followed by FACS isolation of MuSCs	RNA-Seq	transcriptomic	Mus musculus	0.04251353949572923	False	False	False	False	True	False	False	False	False
174240	GSM2769627	GSE97399	Fix_Control_1	Skeletal muscle stem cells	4tu labeling: no 4tU labeling,transcription inhibition: no Î±-amanitin treatment,in vivo fixation: no fixation, FACS isolation of MuSCs	RNA-Seq	transcriptomic	Mus musculus	0.025234302830468645	False	False	False	False	True	False	False	False	False
174241	GSM2769628	GSE97399	Fix_Control_2	Skeletal muscle stem cells	4tu labeling: no 4tU labeling,transcription inhibition: no Î±-amanitin treatment,in vivo fixation: no fixation, FACS isolation of MuSCs	RNA-Seq	transcriptomic	Mus musculus	0.009312414676895666	False	False	False	False	True	False	False	False	False
174242	GSM2769629	GSE97399	Fix_Control_3	Skeletal muscle stem cells	4tu labeling: no 4tU labeling,transcription inhibition: no Î±-amanitin treatment,in vivo fixation: no fixation, FACS isolation of MuSCs	RNA-Seq	transcriptomic	Mus musculus	0.03142817075557427	False	False	False	False	True	False	False	False	False
190937	GSM2879207	GSE107787	Muscle FAST ZT00 Replicate 1	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT00 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.0056123308438776704	False	False	False	False	True	False	False	False	False
190938	GSM2879208	GSE107787	Muscle FAST ZT00 Replicate 3	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT00 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.004669577942423299	False	False	False	False	True	False	False	False	False
190939	GSM2879209	GSE107787	Muscle FAST ZT00 Replicate 5	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT00 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.003400339040577291	False	False	False	False	True	False	False	False	False
190940	GSM2879210	GSE107787	Muscle FAST ZT04 Replicate 2	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT04 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.003044519677247881	False	False	False	False	True	False	False	False	False
190941	GSM2879211	GSE107787	Muscle FAST ZT04 Replicate 4	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT04 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.004669577942423299	False	False	False	False	True	False	False	False	False
190942	GSM2879212	GSE107787	Muscle FAST ZT04 Replicate 5	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT04 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.006299725743110196	False	False	False	False	True	False	False	False	False
190943	GSM2879213	GSE107787	Muscle FAST ZT08 Replicate 3	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT08 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.0056123308438776704	False	False	False	False	True	False	False	False	False
190944	GSM2879214	GSE107787	Muscle FAST ZT08 Replicate 4	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT08 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.005304977015824727	False	False	False	False	True	False	False	False	False
190945	GSM2879215	GSE107787	Muscle FAST ZT08 Replicate 5	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT08 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.0037803801117568714	False	False	False	False	True	False	False	False	False
190946	GSM2879216	GSE107787	Muscle FAST ZT12 Replicate 2	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT12 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.005304977015824727	False	False	False	False	True	False	False	False	False
190947	GSM2879217	GSE107787	Muscle FAST ZT12 Replicate 3	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT12 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.004669577942423299	False	False	False	False	True	False	False	False	False
190948	GSM2879218	GSE107787	Muscle FAST ZT12 Replicate 5	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT12 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.0048199094148170096	False	False	False	False	True	False	False	False	False
190949	GSM2879219	GSE107787	Muscle FAST ZT16 Replicate 1	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT16 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.005356972841655825	False	False	False	False	True	False	False	False	False
190950	GSM2879220	GSE107787	Muscle FAST ZT16 Replicate 2	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT16 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.0030929852125243474	False	False	False	False	True	False	False	False	False
190951	GSM2879221	GSE107787	Muscle FAST ZT16 Replicate 5	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT16 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.006299725743110196	False	False	False	False	True	False	False	False	False
190952	GSM2879222	GSE107787	Muscle FAST ZT20 Replicate 1	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT20 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.006220890832304296	False	False	False	False	True	False	False	False	False
190953	GSM2879223	GSE107787	Muscle FAST ZT20 Replicate 2	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT20 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.004669577942423299	False	False	False	False	True	False	False	False	False
190954	GSM2879224	GSE107787	Muscle FAST ZT20 Replicate 5	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT20 after 24-hr fasting	RNA-Seq	transcriptomic	Mus musculus	0.005304977015824727	False	False	False	False	True	False	False	False	False
190955	GSM2879225	GSE107787	Muscle FED ZT00 Replicate 3	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT00 ad libitum normal chow feeding	RNA-Seq	transcriptomic	Mus musculus	0.004976931770476243	False	False	False	False	True	False	False	False	False
190956	GSM2879226	GSE107787	Muscle FED ZT00 Replicate 4	Gastrocnemius Muscle	strain: C57BL/6J,age: 8 weeks,timepoint/condition: ZT00 ad libitum normal chow feeding	RNA-Seq	transcriptomic	Mus musculus	0.004976931770476243	False	False	False	False	True	False	False	False	False
